class,PrecisionRecallAUC,FrequencyPositiveClass,n_positives,n_negatives
PenicillinG,NaN,NaN,NaN,NaN
Penicillin_with_endokarditis,0.5174392461776733,0.5393939393939394,178,152
Penicillin_with_meningitis,0.21818897128105164,0.19931271477663232,58,233
Penicillin_with_other_infections,0.15757162868976593,0.17465753424657535,51,241
Penicillin_with_pneumonia,0.03977810591459274,0.040955631399317405,12,281
Penicillin_without_endokarditis,0.4583069086074829,0.4338461538461538,141,184
Piperacillin,NaN,NaN,NaN,NaN
Piperacillin-Tazobactam,0.2237718552350998,0.23050919078808366,6546,21852
Polymyxin B,NaN,NaN,NaN,NaN
Posaconazole,0.09871727228164673,0.12378640776699029,51,361
Quinolones,0.06138892099261284,0.05687203791469194,12,199
Rifampicin,0.17307671904563904,0.04942549699069852,542,10424
Rifampicin_1mg-l,0.5833333730697632,0.2,2,8
Strepomycin_high_level,NaN,NaN,NaN,NaN
Teicoplanin,0.03311080485582352,0.02938499544922637,226,7465
Teicoplanin_GRD,0.21111111342906952,0.16666666666666666,2,10
Tetracycline,0.7502731680870056,0.3107481347045775,3082,6836
Ticarcillin,NaN,NaN,NaN,NaN
Ticarcillin-Clavulan acid,0.9999999403953552,1.0,5,0
Tigecycline,0.33912941813468933,0.003908794788273616,48,12232
Tobramycin,0.09049928933382034,0.0931830676195712,1695,16495
Vancomycin,0.13401101529598236,0.011806845317060229,178,14898
Voriconazole,0.06376136094331741,0.05776892430278884,29,473
micro,0.2783171236515045,0.2447945986358075,,
macro,0.325873197224849,NaN,,
